plant_id,plant_name,country,year,co2_emissions_tons,co2_captured_tons,energy_consumption_kwh,renewable_energy_percentage,revenue_usd,expenses_usd,biodiversity_impact_score,ecosystem_impact_area_ha,species_impacted,reforestation_area_ha,compliance_score,audit_count,women_in_leadership_percentage,investment_social_programs_usd,risk_category,risk_description,mitigation_plan,future_emission_projection_tons,paris_agreement_alignment_score
f09ccb84,Thomas-Jones,Georgia,2017,670.34,163.28,4542050.0,43.29,2495198.22,12397479.48,1.07,91.98,32,19.71,85.47,5,35.72,72776.33,High,Over degree clearly dark political ask.,Wife impact fish feel money.,3001.99,24.64
beed049a,Benson Group,Turkey,2015,4998.04,732.51,2660174.01,14.79,4714522.98,3331994.96,6.84,79.7,25,37.44,85.57,4,39.69,25080.31,Low,Relate happen soon education exist.,Wall both the charge enter very color.,3166.21,31.87
72e9d7d4,"Jones, Melton and Hart",Palau,2022,1180.69,954.72,4210901.09,83.93,27358335.16,4019698.26,6.1,51.24,0,16.48,72.05,2,12.58,198252.19,Low,High girl baby recognize responsibility most.,North tell animal early TV.,2119.99,54.14
59248698,Barrera LLC,Christmas Island,2018,2064.02,866.65,683046.2,15.72,20321338.99,8583307.5,9.46,8.89,32,85.6,89.95,3,10.04,249418.87,Low,Before there five serve measure defense suggest.,Church sure goal south represent trial.,4592.02,24.78
98a87513,Smith and Sons,Uruguay,2018,3567.14,50.42,4066339.13,97.98,34450514.16,4743856.49,7.82,89.56,20,45.44,98.79,4,25.15,245513.41,Low,Night health industry big arrive particularly store.,Election rock voice enjoy.,780.98,37.16
7af8bd8d,Smith-Shea,Greece,2017,3968.57,51.09,3438459.48,97.33,25303174.55,11185204.91,4.93,69.61,41,62.88,98.22,2,22.86,482153.61,Low,Citizen information statement way.,Nothing your woman senior there deal.,1451.85,82.09
086a2383,Cross-Webb,Kazakhstan,2017,4498.77,956.58,2543903.22,16.37,49905908.72,11528545.68,2.77,85.78,29,32.2,73.64,1,32.39,96869.75,High,Raise save least tree recognize technology down.,Pretty few us such practice parent.,639.48,36.02
87c13564,"Barber, Hensley and Rodriguez",Benin,2017,2401.36,512.9,1799283.61,57.57,28350460.55,3927817.08,9.87,57.44,31,8.21,87.01,4,23.9,252679.5,Low,Herself eat usually direction believe give both.,Good technology fly likely part.,1796.79,74.81
91f06768,"Christensen, Whitney and Knight",Jersey,2022,1196.47,542.5,4210974.02,13.56,34504172.0,11931723.12,5.2,68.23,18,72.61,85.37,4,30.13,186775.25,High,Describe season happy interesting just religious stay truth.,Wish note PM realize pull reality.,2504.97,53.37
bfa164a6,Rodriguez LLC,Brunei Darussalam,2016,3034.62,848.78,3197249.73,66.98,21063687.3,3191604.49,5.13,73.6,17,42.85,98.59,1,12.06,280989.56,Medium,Across degree partner down.,Everybody together million.,1894.87,30.92
0d23e62c,"Parsons, Collins and Harmon",Spain,2018,2862.87,807.26,3131711.37,67.01,7731555.61,4296953.11,5.9,85.64,26,37.98,96.28,4,16.88,96629.01,Medium,Close and great truth field improve yeah.,Authority science risk production decision.,3599.38,98.55
0a58e4f5,"Bauer, Stuart and Reed",Saudi Arabia,2022,1954.81,93.25,4075455.09,22.29,5471166.11,19786266.09,2.01,17.11,28,91.69,94.91,2,30.11,397857.41,Medium,Example which campaign middle.,Ago whose local work buy age.,2091.58,42.86
59f5d55a,Miller-Brooks,Tunisia,2016,2685.74,667.85,2137436.64,24.27,31037079.75,1819030.65,4.05,71.27,25,9.71,72.86,3,14.39,263701.37,Low,The reason time kitchen.,National network step.,4168.92,69.8
da719481,Luna-Gilmore,Libyan Arab Jamahiriya,2019,1695.3,772.37,4294032.72,22.47,22245103.71,13493627.61,4.74,3.41,41,3.23,78.81,3,41.72,197332.61,Medium,Dream lot anyone.,Radio rate perform experience view school modern commercial.,4644.11,32.42
d625fc62,Wallace-Wise,Iraq,2021,1271.5,242.3,433656.4,39.38,23306195.67,18315027.21,8.73,23.02,1,83.12,96.4,2,44.37,389551.46,Medium,For can interest key field move tell.,Hot three back argue record forget international.,1941.71,14.01
87ca160f,Bridges and Sons,Egypt,2023,3089.7,706.98,2425119.21,20.49,34039361.39,5418640.56,9.45,83.84,24,65.05,93.59,1,23.56,480767.85,Medium,Same up newspaper expert blue option all relationship.,Red person so town.,668.4,14.36
2ac581e5,"Boone, Ellis and Crawford",Saint Pierre and Miquelon,2022,2224.43,954.32,1030618.96,70.39,46201472.58,11676253.1,9.97,81.88,12,48.01,76.78,2,47.14,480599.28,Medium,Skin student guy program likely team.,Cold attack heavy without dinner.,923.7,65.83
2612d351,Henry LLC,Uruguay,2021,590.86,227.76,715273.47,37.28,2438544.97,712985.36,3.74,65.37,27,34.62,82.8,4,36.68,240447.5,Medium,Year lead member travel.,Peace goal us main company born.,2463.33,72.08
7d568798,"Herrera, Horne and White",Russian Federation,2020,3668.74,272.19,2879582.49,20.29,36988628.69,11217552.22,3.4,97.26,19,39.04,82.84,5,28.19,111991.13,Low,Size travel citizen culture for pass.,Analysis information stage tree charge card contain.,3909.71,34.19
516a8fdf,Wilkins LLC,United States Minor Outlying Islands,2016,2404.14,410.3,3515298.97,30.47,27012009.14,11337499.78,8.08,47.59,11,80.86,73.92,3,10.66,439982.73,Low,Movement any summer compare.,Central worker scene vote window.,2458.51,78.6
e97a351a,"Mcdonald, Simmons and Wagner",Svalbard & Jan Mayen Islands,2017,4366.62,175.14,3383866.08,88.33,7962418.1,2459899.37,4.97,26.42,19,38.52,80.99,5,31.17,75964.6,Low,Away research condition participant.,Eight over plan since trouble modern.,3258.05,78.49
72931122,Martinez Ltd,Saint Pierre and Miquelon,2023,2149.38,455.69,4777008.26,18.95,6005961.52,15547182.25,2.49,91.8,27,83.53,90.22,5,45.28,443241.2,Low,Second space teach future mind information.,Home car myself main include.,2244.8,40.78
429b5810,Garner Inc,Central African Republic,2023,3175.35,867.75,1006316.7,61.41,24413820.5,1984334.08,9.56,7.03,11,3.95,95.97,2,11.92,269022.63,High,Get know just player sing.,Left receive nearly list someone.,2020.64,11.8
60192859,King Group,Norfolk Island,2019,828.66,881.7,604975.76,14.48,26715624.52,13036065.69,9.64,4.67,40,96.87,82.73,3,12.67,409521.74,Low,Between including represent buy.,Commercial have heart break.,4768.92,80.34
8744b4ce,Foster Ltd,Kyrgyz Republic,2015,3523.78,408.46,4363869.63,87.71,26627696.71,15082831.27,7.34,39.29,38,22.56,78.25,4,36.35,391460.96,High,Consider vote might beat eat.,Let whom dog.,4787.28,3.74
2ab66dc3,Vasquez and Sons,Macedonia,2019,2530.72,787.86,4178832.96,32.26,44317928.59,6877552.69,1.66,33.84,26,15.61,83.38,2,16.06,245991.6,Low,Always figure evidence scene.,Pressure them human.,2140.47,53.61
49cf05d2,"Johnson, Perez and Jackson",Cape Verde,2017,2151.58,603.3,4478995.84,55.52,6061454.88,8107552.55,8.95,75.27,29,72.39,91.15,5,30.89,71707.46,High,Laugh recent reach other central program eat.,Site even hot your.,2741.14,49.3
528d5328,Hardy LLC,New Caledonia,2015,4658.11,422.81,3584939.67,35.22,41151740.87,14662575.96,8.37,77.13,5,88.21,75.73,1,25.11,207448.88,High,Central here politics think better candidate he.,Plan open describe leave.,4494.41,3.76
189dd2b2,Thomas-Jones,Cape Verde,2020,1368.35,892.19,1987605.59,60.61,35291344.87,7156844.87,7.14,96.04,49,70.91,89.32,5,19.69,80844.76,High,Deal east thought race low here price.,Room blue low site better argue report.,2744.62,40.79
e6a7a864,Williams and Sons,Philippines,2020,4893.9,357.87,2220861.21,69.99,21937834.03,8159535.34,4.41,83.04,44,82.92,76.42,5,10.0,63120.76,High,Pattern data care morning official officer industry.,Radio cup than soon make.,1401.73,76.59
e65c228c,Smith-Garza,Cocos (Keeling) Islands,2015,971.51,127.96,247391.25,73.63,19062390.4,2197601.38,6.62,25.14,28,7.21,96.67,3,17.12,234107.56,High,Provide enough fish same wide.,Husband crime attorney eat interview sit.,3858.27,63.66
9ba43923,Gonzalez PLC,United Arab Emirates,2017,2007.11,499.64,174258.23,10.92,23065070.25,2348001.79,4.08,44.33,0,30.09,94.77,2,43.68,414297.21,Medium,Become camera establish Republican southern law one.,Clear help guess.,4174.9,82.66
663637fd,"Bennett, Reyes and Adams",Peru,2018,2878.1,834.36,4281780.87,13.03,43599323.83,13825334.79,1.01,87.56,30,7.88,85.57,1,46.34,121372.48,Low,Defense few plan phone.,Affect conference eight control tell likely.,2981.0,32.92
43df6280,Kirby-Lee,Russian Federation,2018,4776.11,224.73,555683.57,13.91,15314552.77,4938698.93,3.81,27.0,44,94.71,97.5,1,29.88,447526.06,High,Public window cover teacher outside.,Board despite turn account.,2850.12,43.43
4e402d53,Williams-Edwards,Bangladesh,2019,1553.2,392.27,3072922.64,54.42,38165400.45,1008022.96,3.62,15.62,25,24.07,99.55,5,28.89,471400.6,High,Season air far enjoy community cold power.,Even change doctor before accept reach company.,784.1,15.61
9505aa91,Arias Inc,Gabon,2019,4885.49,213.56,4270867.3,20.93,3989521.27,5399964.5,7.89,61.5,41,24.51,71.03,1,49.25,414553.09,Low,Everything forget type article white expect grow.,Exist modern reach receive top.,2424.74,81.77
3cf6c22b,Dalton-Mason,Dominica,2017,1456.0,221.76,3761092.9,14.77,34810101.19,4723706.46,1.15,91.72,17,40.4,70.69,5,45.79,213228.74,Low,Pretty for unit.,Heart politics project everyone.,794.28,86.27
d7162534,Meyers-Alexander,Lao People's Democratic Republic,2023,3621.0,316.18,1033399.44,87.83,13030161.81,6263503.52,8.66,24.82,41,52.76,72.89,4,46.31,401256.56,Low,Realize real tax after feeling human know situation.,Any indicate within buy.,3281.39,80.71
bfa944cd,"Stevens, Romero and Nichols",Finland,2019,2363.5,474.15,2529730.93,27.06,1707551.86,16307726.9,1.05,72.95,8,17.72,77.18,1,29.92,476286.0,Medium,Mention commercial raise.,School late never current way write.,544.51,53.24
9e954292,"Sims, Olson and Johnson",Guatemala,2017,709.77,986.22,3548224.36,33.74,7054909.91,2865388.47,7.08,34.89,43,3.96,98.25,5,14.65,112680.76,High,She later stay feeling standard worker kind something.,Adult education safe performance impact pattern.,1926.35,6.28
dea4e73e,King LLC,Oman,2020,3276.0,746.4,4809547.57,52.57,47789867.57,13180400.46,6.6,32.47,4,57.99,89.96,5,14.06,45787.77,Low,Nearly hope society network else including many.,Young book kitchen mother him usually far.,1951.36,97.86
d4b4855c,Robinson-Bell,Macao,2017,4831.04,279.44,375498.75,92.09,47122932.97,10191847.56,9.39,21.06,12,58.78,70.11,4,21.82,386986.14,Medium,Cut our full police almost including to school.,Threat even also act general.,4267.04,72.41
448732d5,Clark-Kelly,Timor-Leste,2015,4254.26,264.28,2976497.73,54.65,21455953.15,4184237.78,5.32,69.98,22,55.64,85.45,3,23.64,189135.57,Medium,National security response.,Study people baby choose thousand yourself summer.,4262.91,82.68
db63d119,"Martin, Anderson and Willis",Taiwan,2022,3769.85,995.26,2162503.86,50.91,35943677.12,14476799.26,8.81,85.6,40,6.93,94.06,1,15.73,410122.69,High,Lay truth land yet north sister drug.,Future white new believe sign.,4240.01,66.73
fab7ea83,Macias-Nguyen,Saudi Arabia,2019,1760.38,261.85,2973751.88,16.16,22581267.45,4346801.36,5.3,36.66,28,71.98,87.61,4,46.79,216239.5,Low,Analysis project hotel commercial treatment discuss bad.,Cause mind seat choose.,3646.58,43.04
c8dd51ce,"Humphrey, Lopez and Garcia",Isle of Man,2017,4868.61,210.21,3090343.58,45.83,36743690.59,19343675.18,8.43,41.05,31,44.57,93.17,2,40.45,446429.86,Medium,Measure court international during each.,People let firm live party game wide treatment.,3612.3,3.9
b6514827,"Evans, Taylor and Lewis",Marshall Islands,2019,3454.29,655.18,1924697.32,67.74,31733828.42,16852595.9,4.35,59.36,7,22.26,83.32,2,40.64,384420.95,Low,Reveal opportunity pull before until identify between level.,Member student say election option.,3970.91,74.85
4b09b941,Warren LLC,Portugal,2018,1676.3,141.79,674517.19,98.98,34510122.8,1994408.15,3.87,51.31,4,64.58,87.71,4,30.97,16381.29,High,Final camera push.,Item young strategy leave table idea.,1505.19,30.62
3a28ec27,"Alvarez, Moore and Macias",Montenegro,2023,4435.93,152.41,672017.02,61.71,16081844.27,4379172.16,5.59,58.32,10,52.96,79.12,5,13.94,445335.67,High,Special once ago.,Trip smile rise wrong white radio other.,3711.61,24.71
cbf2ef77,Heath LLC,Papua New Guinea,2016,4813.16,488.41,177729.89,85.77,14362700.6,9530843.32,8.71,68.94,7,95.65,96.02,3,10.61,108124.37,Medium,One all simply successful really.,Painting clear break any fight about early.,2273.69,39.07
02ef7852,"Young, Hicks and Davis",Belize,2015,622.15,809.19,4094993.46,76.08,8298142.23,15787666.29,5.87,63.34,21,69.59,89.85,2,21.97,77425.16,High,Third your must drop discover course customer per.,Word first consumer law.,3206.17,19.46
41ef1122,West-Pena,South Georgia and the South Sandwich Islands,2017,2514.76,178.53,1636538.55,89.92,12773501.98,13376564.43,5.69,23.66,2,16.6,94.57,4,18.79,187368.11,Medium,From program reality measure cost recognize.,Small light others million never however.,3786.24,2.63
2924a8bd,Tucker-Henderson,Tajikistan,2015,2292.08,571.53,3324488.69,17.07,40563642.65,9551324.1,3.16,29.63,24,57.86,75.46,1,29.21,477312.14,High,While material section strategy weight media.,Actually particularly thank onto would.,2683.94,88.51
4e708b85,"Alexander, Lane and Young",Myanmar,2019,4840.27,496.13,3574133.7,71.42,4659684.93,6089311.09,2.19,54.97,33,67.73,95.45,2,16.83,447540.68,Low,Hair law interview check number.,Degree various have head shoulder image.,945.6,82.55
aa87a253,"Bray, Webb and Medina",Jersey,2016,3512.61,83.4,2519210.57,51.58,47193581.0,16077083.04,7.78,85.24,11,89.08,84.04,1,30.76,431637.44,Medium,Nice how claim never brother it its.,Lawyer tend enough according well.,3823.48,40.7
77d4d2f6,Rhodes-Juarez,Albania,2023,2810.55,90.35,413567.87,92.04,20914517.31,14771484.99,3.89,80.6,40,18.77,72.94,2,42.48,276896.32,Medium,Skill up fire ball stand participant.,Deal tree end him.,4515.82,40.91
6aaa918f,"Chandler, Lopez and Mcclain",United States Virgin Islands,2020,3873.59,945.21,4175161.25,21.4,44198446.16,12210872.47,2.45,31.98,40,26.34,93.17,4,14.92,125868.27,Low,Choice chance economy medical almost.,Still how listen home.,2215.02,45.25
c87f6a61,"Smith, Martin and Merritt",Malta,2016,3136.39,387.8,2708068.34,69.97,14820085.3,18082559.78,8.92,5.67,33,45.45,72.68,4,37.12,431052.85,Medium,Be source hair sit another.,Article hot again none civil area also.,3803.22,68.55
5f5b0179,"Figueroa, Mitchell and Hall",India,2015,2563.91,679.0,4551908.0,21.02,4737294.63,2512325.93,3.67,7.85,36,58.63,73.01,2,39.8,350557.08,Low,Tell key trial article.,Economy rise result fall matter over instead think.,663.46,44.73
578d3f85,"Arnold, Campbell and Christian",Malaysia,2016,891.76,897.46,3300563.51,38.52,36170610.07,11688376.32,5.29,57.5,24,62.37,91.53,2,36.02,470690.86,High,Same whatever seek he.,Peace type magazine.,611.54,34.51
82bc8aa9,Brown Ltd,Japan,2022,3573.35,705.94,279766.18,62.89,3093065.46,7312343.36,5.49,40.19,28,33.12,88.94,3,49.69,408356.84,High,Art town center later.,Understand despite lead late these subject our interview.,753.3,75.89
655e0dfd,Carson Ltd,Somalia,2016,3226.92,938.99,1268760.37,82.68,26346966.27,1789380.64,3.48,0.24,12,83.16,90.07,3,16.12,469465.4,High,Democratic blue success black without bag.,Certainly wonder military on act.,3543.08,75.62
1ba4c2da,Johnson-Hernandez,Yemen,2022,3168.8,799.58,131169.07,28.14,47213191.13,16539951.67,5.91,68.54,31,77.17,77.48,2,49.2,431216.91,Low,Consumer budget detail per usually fall.,Support understand kitchen green who admit.,2631.53,79.4
a1cd67c0,"Rice, Leonard and White",Monaco,2022,3205.45,73.74,1350150.12,12.54,16732734.08,4692333.95,3.83,37.5,50,15.63,81.86,1,10.32,305763.81,Medium,Them generation perform career action west.,Machine hotel a over.,456.1,73.16
8c230a78,Allen-Stokes,Poland,2021,2564.17,551.43,2125394.74,13.52,20354037.24,16206195.25,4.41,78.29,22,46.92,85.18,4,47.87,353518.81,High,Even consider article truth against amount ever.,Market across recent beautiful treatment reason.,2819.56,15.55
f9aacb37,"Decker, Miller and Knapp",Tokelau,2019,2812.94,739.72,1183419.1,56.15,23865250.71,9335047.48,9.83,10.61,4,11.09,81.37,5,31.46,45508.56,Medium,See contain son.,Who fine officer wait mind home arrive.,4596.68,21.65
6d3d2f19,"Lutz, Patrick and Krause",Latvia,2021,4383.0,798.38,2458422.93,32.23,43614396.67,12378932.1,4.11,59.05,28,75.56,73.5,5,24.95,69903.21,Medium,Present factor culture worker find seat minute.,Quickly attack nature sort many economy.,2067.63,24.65
572a70bc,Baldwin LLC,Isle of Man,2019,2539.13,278.9,3027812.01,81.65,39163534.52,10157843.52,7.13,28.61,11,43.41,72.47,3,20.63,375980.07,Medium,Indicate cultural by artist hand.,Buy poor anyone thus movement finish everybody.,2893.7,44.73
0f1bbcc5,"Yang, Scott and Jones",Albania,2022,4991.48,404.79,753290.24,78.77,4422493.09,10988386.72,9.31,10.69,43,33.19,98.66,2,26.12,280446.48,Low,Hit west good lot rest price reach enter.,Himself staff read.,1987.33,49.65
8e50eed4,Carlson Group,United States Minor Outlying Islands,2019,4469.5,951.04,1072860.12,10.36,17999008.67,7355193.41,8.27,31.29,5,50.33,75.8,4,16.64,39800.34,Medium,Citizen here send big mind turn occur forward.,Pressure sell adult usually ten hair owner foreign.,4195.38,8.77
59c8e1ba,Hurley-Callahan,Czech Republic,2021,3634.43,689.81,3770314.38,96.11,15766658.25,12186465.54,2.01,25.74,37,36.26,77.66,5,22.51,390265.88,Low,Figure which role.,Same election require military bank site student effort.,4331.42,98.69
9725759a,Patterson LLC,Libyan Arab Jamahiriya,2017,3369.37,703.44,3334807.64,43.01,10774154.85,3961180.94,9.53,69.14,4,39.87,81.92,5,26.59,255144.05,High,Any make executive crime.,Mention nature main analysis might list sometimes.,4399.41,72.0
ff7cd2d7,Hobbs PLC,Uzbekistan,2021,798.61,467.79,1219089.09,97.99,41621574.88,3308516.87,3.28,91.57,48,33.69,70.3,5,15.92,188982.32,Medium,Song television bed themselves believe series house.,Hotel shoulder interview agree choose.,4750.05,9.03
2e1981d5,"Martin, Rivera and Lopez",Burundi,2020,4307.52,477.77,725259.72,29.5,6953345.78,18038605.84,5.58,53.38,16,67.2,77.34,2,13.91,446827.34,Low,North keep history scientist minute act public.,Fear stay improve.,1834.75,4.43
636013ed,"Miller, Gomez and May",French Polynesia,2017,2503.01,666.73,1107244.83,39.14,2787895.76,1089726.89,4.38,60.35,38,69.37,95.9,5,34.68,463393.68,High,Box lead forward gas safe figure.,For plan unit enjoy news they program land.,4151.43,2.29
f969de4f,Haas-Young,Gambia,2016,1323.36,515.47,4392057.39,33.42,1272882.05,9620681.78,7.18,72.05,42,46.92,92.09,4,36.59,252167.37,Low,Could audience bring where throw.,Sell east customer financial other debate.,969.08,36.91
274802e7,"Maldonado, Campbell and Torres",Puerto Rico,2015,2806.27,569.08,3676455.83,97.12,38510292.15,3609575.56,2.04,41.81,34,51.74,78.63,1,42.92,390349.03,High,Response minute power security skin.,Probably maintain right organization own.,3345.84,15.32
be82d929,Richards-Burke,British Virgin Islands,2019,2566.89,696.3,3889811.83,10.61,29839100.2,7428958.71,5.51,81.94,40,60.77,75.84,2,47.9,187679.97,High,Camera keep pattern understand.,Court specific always certain also think.,3266.55,33.15
6180d840,Smith-Wolf,Tokelau,2018,2040.76,587.59,3242736.24,53.59,30633544.26,13150108.67,8.98,6.6,5,59.67,85.95,3,19.15,114594.8,Medium,Organization service voice street brother.,Professor imagine song law.,3424.85,83.71
97101a5b,Allen-Jenkins,Christmas Island,2022,3193.15,756.27,1741739.33,23.0,35950912.31,7080950.58,5.01,84.36,3,73.2,78.09,3,31.92,415017.79,High,Single thing produce wind maintain.,Everyone meet respond any behind own.,652.8,18.45
